7.891534e+19, 7.094351e+19, 3.477870e+19, 1.180467e+19, 3.557781e+18, 
9.625954e+19, 6.828497e+19, 2.662298e+19, 7.169257e+18, 1.663260e+18, 
1.103368e+20, 6.386359e+19, 2.044327e+19, 4.514232e+18, 8.420949e+17, 
1.218371e+20, 5.892640e+19, 1.584542e+19, 2.937268e+18, 4.538270e+17, 
1.313257e+20, 5.403321e+19, 1.241745e+19, 1.966560e+18, 2.571210e+17, 
1.392354e+20, 4.942413e+19, 9.839077e+18, 1.349636e+18, 1.517764e+17, 
1.458861e+20, 4.519371e+19, 7.880590e+18, 9.468490e+17, 9.279012e+16, 
1.515339e+20, 4.135629e+19, 6.374343e+18, 6.770114e+17, 5.842500e+16, 
1.563683e+20, 3.789832e+19, 5.203289e+18, 4.923204e+17, 3.774190e+16, 
1.605325e+20, 3.479467e+19, 4.284261e+18, 3.635858e+17, 2.494806e+16, 
1.641488e+20, 3.200742e+19, 3.554806e+18, 2.721524e+17, 1.682060e+16, 
1.673075e+20, 2.950396e+19, 2.970729e+18, 2.062259e+17, 1.154474e+16, 
1.700829e+20, 2.725206e+19, 2.498963e+18, 1.580097e+17, 8.051115e+15, 
1.725320e+20, 2.522477e+19, 2.115219e+18, 1.223241e+17, 5.698132e+15, 
1.747053e+20, 2.339455e+19, 1.800484e+18, 9.557797e+16, 4.085985e+15, 
1.766417e+20, 2.173929e+19, 1.540689e+18, 7.532545e+16, 2.965705e+15, 
1.783716e+20, 2.024121e+19, 1.325179e+18, 5.985936e+16, 2.177714e+15, 
1.799258e+20, 1.887973e+19, 1.144985e+18, 4.791621e+16, 1.615417e+15, 
1.813285e+20, 1.763835e+19, 9.933278e+17, 3.860666e+16, 1.209211e+15, 
1.825958e+20, 1.650669e+19, 8.653304e+17, 3.131076e+16, 9.134016e+14, 
1.837439e+20, 1.547307e+19, 7.567921e+17, 2.555159e+16, 6.958848e+14, 
1.847885e+20, 1.452575e+19, 6.641975e+17, 2.096748e+16, 5.342187e+14, 
1.857424e+20, 1.365507e+19, 5.847955e+17, 1.729228e+16, 4.129389e+14, 
1.866137e+20, 1.285508e+19, 5.165918e+17, 1.433515e+16, 3.214618e+14, 
1.874124e+20, 1.211767e+19, 4.576929e+17, 1.193859e+16, 2.518275e+14, 
1.881460e+20, 1.143716e+19, 4.066755e+17, 9.987174e+15, 1.984794e+14, 
1.888218e+20, 1.080741e+19, 3.622836e+17, 8.388435e+15, 1.572892e+14, 
1.894456e+20, 1.022367e+19, 3.235377e+17, 7.072690e+15, 1.253008e+14, 
1.900211e+20, 9.683097e+18, 2.896983e+17, 5.987617e+15, 1.003704e+14, 
1.905539e+20, 9.180918e+18, 2.600051e+17, 5.087294e+15, 8.079267e+13, 
1.910480e+20, 8.713681e+18, 2.338740e+17, 4.337139e+15, 6.533478e+13, 
1.915081e+20, 8.277355e+18, 2.107643e+17, 3.708289e+15, 5.304074e+13, 
1.919358e+20, 7.870667e+18, 1.903428e+17, 3.180982e+15, 4.325029e+13, 
1.923344e+20, 7.490565e+18, 1.722249e+17, 2.736562e+15, 3.540448e+13, 
1.927057e+20, 7.135708e+18, 1.561528e+17, 2.361651e+15, 2.910544e+13, 
1.930532e+20, 6.802961e+18, 1.418155e+17, 2.043276e+15, 2.400866e+13, 
1.933783e+20, 6.490911e+18, 1.290128e+17, 1.772396e+15, 1.987337e+13, 
1.936830e+20, 6.197920e+18, 1.175554e+17, 1.541216e+15, 1.650469e+13, 
1.939688e+20, 5.922605e+18, 1.072858e+17, 1.343435e+15, 1.375180e+13, 
1.942371e+20, 5.663645e+18, 9.806243e+16, 1.173750e+15, 1.149350e+13, 
